1351069263,77629KA,NY,COM,08/21/2013,46,DELV,FRUEH,P,26980,13540,13990,20140731,111,111,111,945923,0111,0000,1205P,,Q,F,65-43,223 PL,,0,408,F1,,BBBBBBB,ALL,ALL,GREEN,0,2003,-,0,,,,,,,,,,,,,
1351069287,63590MC,NY,COM,08/13/2013,46,DELV,FRUEH,P,26340,15390,15690,0,111,111,111,945923,0111,0000,0127P,,Q,F,73-55,210 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BROWN,0,2013,-,0,,,,,,,,,,,,,
1351069299,88468JU,NY,COM,08/13/2013,46,DELV,DODGE,P,35690,15690,16040,0,111,111,111,945923,0111,0000,0145P,,Q,F,75-08,BELL BLVD,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0,2005,-,0,,,,,,,,,,,,,
1351069317,W8G3VN,99,PAS,06/25/2013,20,SDN,PLYMO,P,0,40404,40404,20140824,111,111,111,904153,0111,0000,1050A,,Q,O,50-35,CLARENDON BLVD,,0,408,K6,,BBBBBBB,0900A,1100A,BLACK,0,1998,-,0,,,,,,,,,,,,,
1351070253,88609PA,NY,IRP,07/26/2013,78,DELV,GMC,X,43020,50295,11640,20131130,111,111,111,921534,0111,0000,1243A,,Q,O,53-11,E HAMPTON BLVD,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2004,-,0,,,,,,,,,,,,,
1351070277,TJ612Y,NJ,PAS,07/27/2013,78,TRLR,UTILT,P,58428,40404,40404,0,111,111,111,921534,0111,0000,0354A,,Q,O,193-10,PARK AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,,,,,,,,,
1351070587,57132JX,NY,COM,07/28/2013,78,P-U,CHEVR,P,12140,27096,43020,20140731,111,111,111,943502,0111,0000,0130A,1255A,Q,F,230-09,58 RD,,20130728,408,C3,,BBBBBBB,0900P,0500A,WHITE,0,2008,-,0,,,,,,,,,,,,,
1351070617,JCK1855,NY,PAS,07/26/2013,14,SDN,INFIN,X,13240,27092,27094,0,111,111,111,943502,0111,0000,1245A,,Q,F,228-20,64 AVE,,0,408,K6,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,,,,,,,,,
1351070824,EKG9329,NY,PAS,07/28/2013,19,SDN,NISSA,P,0,40404,40404,20140629,111,111,111,948107,0111,0000,1224P,,Q,F,39-33,BELL,,0,408,K6,,BBBBBBB,ALL,ALL,BLK,0,2010,-,0,,,,,,,,,,,,,
1351070988,50603JT,NY,COM,07/22/2013,46,DELV,DODGE,P,0,40404,40404,0,111,111,111,906959,0111,0000,0125P,,Q,F,61-03,SPRINGFIELD,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,,,,,,,,,
1351070990,63095JY,NY,COM,07/22/2013,46,DELV,WORK,P,0,40404,40404,0,111,111,111,906959,0111,0000,1142A,,Q,F,61-14,SPRINGFIELD,,0,408,F7,,BBBBBBB,ALL,ALL,BRN,0,2006,-,0,,,,,,,,,,,,,
1351071002,87890MB,NY,COM,07/23/2013,46,DELV,WHITE,P,0,40404,40404,0,111,111,111,906959,0111,0000,0145P,,Q,F,61-36,SPRINGFIELD,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2004,-,0,,,,,,,,,,,,,
1351071026,50683JT,NY,COM,07/23/2013,46,DELV,MERCU,P,0,40404,40404,0,111,111,111,906959,0111,0000,1125P,,Q,,61-50,SPRINGFIELD,,0,408,F1,,BBBBBBB,ALL,ALL,BROWN,0,2008,-,0,,,,,,,,,,,,,
1351071051,63095JY,NY,COM,07/24/2013,46,DELV,WORK,P,0,40404,40404,0,111,111,111,906959,0111,0000,1104A,,Q,F,61-58,SPRINGFIELD,,0,408,F1,,BBBBBBB,ALL,ALL,BROWN,0,2008,-,0,,,,,,,,,,,,,
1351071063,62423JM,NY,COM,07/25/2013,46,DELV,WORK,P,0,0,0,0,111,111,111,906959,0111,0000,1147A,,Q,F,43-11,BEW BLVD,,0,408,E5,,BBBBBBB,ALL,ALL,BROWN,0,2007,-,0,,,,,,,,,,,,,
1351071075,49776MC,NY,COM,07/25/2013,46,DELV,WORK,P,0,40404,40404,0,111,111,111,906959,0111,0000,0105P,,Q,F,61-29,SPRINGFIELD,,0,408,F7,,BBBBBBB,ALL,ALL,WHITE,0,2012,-,0,,,,,,,,,,,,,
1351071099,87890MB,NY,COM,07/26/2013,46,DELV,WHITE,X,0,40404,40404,0,111,111,111,906959,0111,0000,0135P,,Q,F,61-15,SPRINGFIELD,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2004,-,0,,,,,,,,,,,,,
1351071178,R91DBA,NJ,PAS,08/05/2013,99,SDN,TOYOT,P,10150,58090,26390,0,111,111,111,932828,0111,0000,1031P,,Q,F,209-26,45 DRIVE,,0,408,J6,,BBBBBBB,ALL,ALL,GRAY,0,2004,-,0,,,,,,,,,,,,,
1351071567,62457JM,NY,COM,08/20/2013,46,TRUC,INTER,P,45890,9940,10140,0,111,111,111,948025,0111,0000,1255P,,Q,F,44-01,FRANCIS LEWIS BLVD,,0,408,F1,,BBBBBBB,ALL,ALL,BMW,0,1997,-,0,,,,,,,,,,,,,
1351071579,35581TR,NY,COM,08/20/2013,46,TRUC,INTER,P,63290,50290,13240,20140831,111,111,111,948025,0111,0000,0845A,,Q,F,61-36,SPRINGFIELD BLVD,,0,408,D3,,BBBBBBB,ALL,ALL,WHITE,0,2004,-,0,,,,,,,,,,,,,
1351071580,53338JR,NY,COM,08/19/2013,46,TRUC,MACK,P,35690,9540,54102,20130831,111,111,111,948025,0111,0000,1008A,,Q,F,41-05,BELL BLVD,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2004,-,0,,,,,,,,,,,,,
1351071634,GAV7043,NY,PAS,08/05/2013,71,SDN,HONDA,P,0,0,0,20140705,111,111,111,948025,0111,0000,0910A,,Q,I,,C/O 75 AVE,217 ST,0,408,J6,,BBBBBBB,ALL,ALL,GY,0,2012,-,0,,,,,,,,,,,,,
1351071646,P28DGH,NJ,PAS,07/28/2013,27,SDN,VOLVO,P,12700,42785,35780,0,111,111,111,948025,0111,0000,0435P,,Q,F,242-02,61 AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,,,,,,,,,
1351071660,GCD7315,NY,PAS,07/27/2013,98,SUBN,TOYOT,P,65690,25240,29070,20140917,111,111,111,948025,0111,0000,0915A,,Q,F,46-20,UTOPIA PKWY,,0,408,D3,,BBBBBBB,ALL,ALL,GREY,0,2004,-,0,,,,,,,,,,,,,
1351071683,40565JV,NY,COM,07/18/2013,46,TRUC,INTER,P,35690,9340,9540,20131130,111,111,111,948025,0111,0000,0955A,,Q,F,40-18,BELL BLVD,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0,1994,-,0,,,,,,,,,,,,,
1351071890,9920MC,NY,COM,07/23/2013,19,VAN,DODGE,P,35690,9690,9840,0,111,111,111,942475,0111,0000,0952A,,Q,O,42-39,BELL BLVD,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2006,-,0,,,,,,,,,,,,,
1351071919,GCA3318,NY,PAS,06/26/2013,20,SDN,TOYOT,P,46400,36140,44000,20141115,111,111,111,940343,0111,0000,0928A,,Q,O,221-84,GARLAND DR,,0,408,K6,,BBBBBBB,ALL,ALL,BLUE,0,1995,-,0,,,,,,,,,,,,,
1351071932,62423,NY,COM,06/26/2013,46,DELV,MERCU,P,9540,35690,26540,0,111,111,111,940343,0111,0000,1030A,,Q,F,214-08,41 AVE,,0,408,K6,,BBBBBBB,ALL,ALL,BROWN,0,1997,-,0,,,,,,,,,,,,,
1351072055,9720554,NY,COM,08/08/2013,46,DELV,FRUEH,P,35690,9540,54102,20131031,111,111,111,940343,0111,0000,1145A,,Q,F,4101,BELL BLVD,,0,408,C,,BBBBBBB,ALL,ALL,RED,0,2006,-,0,,,,,,,,,,,,,
1351072080,81691JN,NY,COM,08/16/2013,46,DELV,INTER,X,35690,10440,10590,20131130,111,111,111,940343,0111,0000,1140A,,Q,F,47-31,BELL BLVD,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2004,-,0,,,,,,,,,,,,,
1351072201,T92AUM,NJ,PAS,07/29/2013,98,SUBN,HONDA,X,26640,9690,9840,0,,0,111,932824,0111,0000,0950A,,Q,F,42-32,215 ST,,0,408,F1,,BBBBBBB,ALL,ALL,RD,0,0,-,0,,,,,,,,,,,,,
1351072213,T92AUM,NJ,PAS,07/29/2013,40,SUBN,HONDA,X,26640,9690,9840,0,111,111,111,932824,0111,0000,0950A,,Q,F,42-32,215 ST,,0,408,F1,,BBBBBBB,ALL,ALL,RD,0,0,-,3,,,,,,,,,,,,,
1351072225,T92AUM,NJ,PAS,07/29/2013,70,SUBN,HONDA,X,26640,9690,9840,0,111,111,111,932824,0111,0000,0950A,,Q,F,42-32,215 ST,,0,408,F1,,BBBBBBB,ALL,ALL,RD,0,0,-,0,,,,,,,,,,,,,
1351072237,62423JM,NY,COM,07/29/2013,46,DELV,MERCU,X,35690,9690,9840,0,111,111,111,932824,0111,0000,1000A,,Q,F,42-11,BELL BLVD,,0,408,F1,,BBBBBBB,ALL,ALL,BLU,0,0,-,0,,,,,,,,,,,,,
1351072249,63594MC,NY,COM,07/29/2013,46,DELV,MERCU,X,0,0,0,0,111,111,111,932824,0111,0000,0950A,,Q,,,C/O NORTHERN BLVD,MARATHON,0,408,E2,,BBBBBBB,ALL,ALL,BG,0,0,-,0,,,,,,,,,,,,,
1351072250,87890MB,NY,COM,07/29/2013,46,DELV,MERCU,X,9140,35690,40200,0,111,111,111,932824,0111,0000,0150P,,Q,F,213-47,39 AVE,,0,408,F2,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,,,,,,,,,
1351072262,99206MC,NY,COM,07/31/2013,46,DELV,MERCU,P,9340,26840,26850,0,111,111,111,932824,0111,0000,1210P,,Q,F,218-16,40 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,,,,,,,,,
